autor;naturaleza_fo;instance;n_repeticiones;valor_fo_lns;valor_fo_alns
iris2017;MIN;instance22;10;179,23;179,59
iris2017;MIN;instance23;10;250,44;252,38
iris2017;MIN;instance24;10;292,08;292,92
iris2017;MIN;instance25;10;154,84;154,12
iris2017;MIN;instance26;10;252,46;250,89
iris2017;MIN;instance27;10;189,14;189,66
iris2017;MIN;instance28;10;275,56;276,66
iris2017;MIN;instance29;10;212,72;213,96
iris2017;MIN;instance30;10;204,61;203,26
keskin2016;MIN;C101;5;1053,503312;1053,30793
keskin2016;MIN;C102;5;1052,320615;1052,875922
keskin2016;MIN;C103;5;1001,838555;995,7930582
keskin2016;MIN;C104;5;955,5472521;970,1047508
keskin2016;MIN;C105;5;1066,701863;1062,116188
keskin2016;MIN;C106;5;1058,877699;1070,573548
keskin2016;MIN;C107;5;1045,255606;1038,354806
keskin2016;MIN;C108;5;1031,584752;1022,553763
keskin2016;MIN;C109;5;1010,468676;1017,921802
keskin2016;MIN;C201;5;629,94938;629,94938
keskin2016;MIN;C202;5;629,94938;629,94938
keskin2016;MIN;C203;5;629,94938;629,94938
keskin2016;MIN;C204;5;630,1782276;630,738211
keskin2016;MIN;C205;5;629,94938;629,94938
keskin2016;MIN;C206;5;650,2324764;629,94938
keskin2016;MIN;C207;5;629,94938;629,94938
keskin2016;MIN;C208;5;629,94938;629,94938
keskin2016;MIN;R101;5;1692,240093;1674,527108
keskin2016;MIN;R102;5;1485,980853;1483,732095
keskin2016;MIN;R103;5;1274,96449;1274,762081
keskin2016;MIN;R104;5;1099,979912;1098,442071
keskin2016;MIN;R105;5;1428,091021;1409,140583
keskin2016;MIN;R106;5;1329,513687;1332,909867
keskin2016;MIN;R107;5;1170,2918;1172,042022
keskin2016;MIN;R108;5;1073,800001;1076,457382
keskin2016;MIN;R109;5;1251,536541;1247,965717
keskin2016;MIN;R110;5;1147,236253;1141,469671
keskin2016;MIN;R111;5;1139,59535;1150,128882
keskin2016;MIN;R112;5;1049,002083;1063,799063
keskin2016;MIN;R201;5;1192,605422;1179,534137
keskin2016;MIN;R202;5;1072,04328;1071,256259
keskin2016;MIN;R203;5;911,8488064;912,0207963
keskin2016;MIN;R204;5;808,6351034;771,0865756
keskin2016;MIN;R205;5;1015,560255;1026,032473
keskin2016;MIN;R206;5;942,5790719;949,5144684
keskin2016;MIN;R207;5;832,0232641;842,1115415
keskin2016;MIN;R208;5;742,1147402;749,8229714
keskin2016;MIN;R209;5;917,2842697;907,0496871
keskin2016;MIN;R210;5;875,0957044;865,894071
keskin2016;MIN;R211;5;790,4096503;793,5816848
keskin2016;MIN;RC101;5;1777,599199;1771,878612
keskin2016;MIN;RC102;5;1595,389199;1575,73702
keskin2016;MIN;RC103;5;1427,472205;1427,946183
keskin2016;MIN;RC104;5;1277,444315;1268,522871
keskin2016;MIN;RC105;5;1528,19929;1523,914827
keskin2016;MIN;RC106;5;1452,373079;1454,292605
keskin2016;MIN;RC107;5;1296,614188;1291,144262
keskin2016;MIN;RC108;5;1245,289824;1245,246682
keskin2016;MIN;RC201;5;1501,829367;1501,136802
keskin2016;MIN;RC202;5;1271,408188;1260,182576
keskin2016;MIN;RC203;5;1122,15369;1101,520053
keskin2016;MIN;RC204;5;909,4411755;899,8572031
keskin2016;MIN;RC205;5;1190,505233;1177,205555
keskin2016;MIN;RC206;5;1215,962773;1230,860146
keskin2016;MIN;RC207;5;1047,516507;1029,539537
keskin2016;MIN;RC208;5;903,2151619;898,9813541
kiefer2017;MIN;comp01;5;5;5
kiefer2017;MIN;comp02;5;46,6;46
kiefer2017;MIN;comp03;5;77;74
kiefer2017;MIN;comp04;5;36,2;35,4
kiefer2017;MIN;comp05;5;312;307
kiefer2017;MIN;comp06;5;53,6;51,8
kiefer2017;MIN;comp07;5;19,6;20
kiefer2017;MIN;comp08;5;44;41
kiefer2017;MIN;comp09;5;103,2;101,4
kiefer2017;MIN;comp10;5;20,4;13,4
kiefer2017;MIN;comp11;5;0;0
kiefer2017;MIN;comp12;5;336,4;329,2
kiefer2017;MIN;comp13;5;68,8;62,2
kiefer2017;MIN;comp14;5;57,4;56,6
kiefer2017;MIN;comp15;5;76,4;72,8
kiefer2017;MIN;comp16;5;38;34,4
kiefer2017;MIN;comp17;5;83,6;78,2
kiefer2017;MIN;comp18;5;67,8;67
kiefer2017;MIN;comp19;5;69,4;64
kiefer2017;MIN;comp20;5;41,2;30,8
kiefer2017;MIN;comp21;5;109;91,4
kovacs2012;MIN;./problemSetsTeam/C101_5x4_Team.txt (complete);5;828,937;828,937
kovacs2012;MIN;./problemSetsTeam/C103_5x4_Team.txt (complete);5;815,442;815,442
kovacs2012;MIN;./problemSetsTeam/C201_5x4_Team.txt (complete);5;591,557;591,557
kovacs2012;MIN;./problemSetsTeam/C203_5x4_Team.txt (complete);5;591,173;591,173
kovacs2012;MIN;./problemSetsTeam/R101_5x4_Team.txt (complete);5;1653,062;1649,596
kovacs2012;MIN;./problemSetsTeam/R103_5x4_Team.txt (complete);5;1217,348;1215,306
kovacs2012;MIN;./problemSetsTeam/R201_5x4_Team.txt (complete);5;1191,016;1187,22
kovacs2012;MIN;./problemSetsTeam/R203_5x4_Team.txt (complete);5;898,0374;892,5776
kovacs2012;MIN;./problemSetsTeam/RC101_5x4_Team.txt (complete);5;1642,012;1624,46
kovacs2012;MIN;./problemSetsTeam/RC103_5x4_Team.txt (complete);5;1265,888;1251,51
kovacs2012;MIN;./problemSetsTeam/RC201_5x4_Team.txt (complete);5;1310,65;1308,662
kovacs2012;MIN;./problemSetsTeam/RC203_5x4_Team.txt (complete);5;950,5674;948,0642
kovacs2012;MIN;./problemSetsTeam/C101_6x6_Team.txt (complete);5;828,937;828,937
kovacs2012;MIN;./problemSetsTeam/C103_6x6_Team.txt (complete);5;815,442;815,442
kovacs2012;MIN;./problemSetsTeam/C201_6x6_Team.txt (complete);5;591,557;591,557
kovacs2012;MIN;./problemSetsTeam/C203_6x6_Team.txt (complete);5;591,173;591,173
kovacs2012;MIN;./problemSetsTeam/R101_6x6_Team.txt (complete);5;1650,408;1649,162
kovacs2012;MIN;./problemSetsTeam/R103_6x6_Team.txt (complete);5;1216,75;1214,22
kovacs2012;MIN;./problemSetsTeam/R201_6x6_Team.txt (complete);5;1199,204;1194,068
kovacs2012;MIN;./problemSetsTeam/R203_6x6_Team.txt (complete);5;898,4836;897,3056
kovacs2012;MIN;./problemSetsTeam/RC101_6x6_Team.txt (complete);5;1620,444;1624,694
kovacs2012;MIN;./problemSetsTeam/RC103_6x6_Team.txt (complete);5;1256,444;1257,51
kovacs2012;MIN;./problemSetsTeam/RC201_6x6_Team.txt (complete);5;1311,728;1313,716
kovacs2012;MIN;./problemSetsTeam/RC203_6x6_Team.txt (complete);5;948,9452;951,834
kovacs2012;MIN;./problemSetsTeam/C101_7x4_Team.txt (complete);5;828,937;828,937
kovacs2012;MIN;./problemSetsTeam/C103_7x4_Team.txt (complete);5;815,442;815,442
kovacs2012;MIN;./problemSetsTeam/C201_7x4_Team.txt (complete);5;591,557;591,557
kovacs2012;MIN;./problemSetsTeam/C203_7x4_Team.txt (complete);5;591,173;591,173
kovacs2012;MIN;./problemSetsTeam/R101_7x4_Team.txt (complete);5;1648,466;1648,75
kovacs2012;MIN;./problemSetsTeam/R103_7x4_Team.txt (complete);5;1215,234;1214,62
kovacs2012;MIN;./problemSetsTeam/R201_7x4_Team.txt (complete);5;1198,028;1199,85
kovacs2012;MIN;./problemSetsTeam/R203_7x4_Team.txt (complete);5;897,441;893,1054
kovacs2012;MIN;./problemSetsTeam/RC101_7x4_Team.txt (complete);5;1629,518;1629,064
kovacs2012;MIN;./problemSetsTeam/RC103_7x4_Team.txt (complete);5;1261,702;1262,46
kovacs2012;MIN;./problemSetsTeam/RC201_7x4_Team.txt (complete);5;1323,394;1322,69
kovacs2012;MIN;./problemSetsTeam/RC203_7x4_Team.txt (complete);5;950,229;948,622
kovacs2012;MIN;./problemSetsTeam/C101_5x4_Team.txt (reduced);5;8790,718;8962,882
kovacs2012;MIN;./problemSetsTeam/C103_5x4_Team.txt (reduced);5;7406,762;6751,424
kovacs2012;MIN;./problemSetsTeam/C201_5x4_Team.txt (reduced);5;4987,776;5133,866
kovacs2012;MIN;./problemSetsTeam/C203_5x4_Team.txt (reduced);5;5218,058;4361,224
kovacs2012;MIN;./problemSetsTeam/R101_5x4_Team.txt (reduced);5;10926,708;10622,164
kovacs2012;MIN;./problemSetsTeam/R103_5x4_Team.txt (reduced);5;9782,864;9254,296
kovacs2012;MIN;./problemSetsTeam/R201_5x4_Team.txt (reduced);5;4936,926;4851,458
kovacs2012;MIN;./problemSetsTeam/R203_5x4_Team.txt (reduced);5;2314,158;2281,39
kovacs2012;MIN;./problemSetsTeam/RC101_5x4_Team.txt (reduced);5;9774,818;9108,492
kovacs2012;MIN;./problemSetsTeam/RC103_5x4_Team.txt (reduced);5;8437,968;9201,802
kovacs2012;MIN;./problemSetsTeam/RC201_5x4_Team.txt (reduced);5;5902,982;5931,4
kovacs2012;MIN;./problemSetsTeam/RC203_5x4_Team.txt (reduced);5;2998,874;2487,258
kovacs2012;MIN;./problemSetsTeam/C101_6x6_Team.txt (reduced);5;2544,056;2689,41
kovacs2012;MIN;./problemSetsTeam/C103_6x6_Team.txt (reduced);5;1128,436;1142,858
kovacs2012;MIN;./problemSetsTeam/C201_6x6_Team.txt (reduced);5;2381,408;2454,114
kovacs2012;MIN;./problemSetsTeam/C203_6x6_Team.txt (reduced);5;1704,292;1741,67
kovacs2012;MIN;./problemSetsTeam/R101_6x6_Team.txt (reduced);5;6914,25;6994,6
kovacs2012;MIN;./problemSetsTeam/R103_6x6_Team.txt (reduced);5;3006,31;3072,194
kovacs2012;MIN;./problemSetsTeam/R201_6x6_Team.txt (reduced);5;2685,596;2718,322
kovacs2012;MIN;./problemSetsTeam/R203_6x6_Team.txt (reduced);5;1402,87;1605,53
kovacs2012;MIN;./problemSetsTeam/RC101_6x6_Team.txt (reduced);5;5611,85;5444,022
kovacs2012;MIN;./problemSetsTeam/RC103_6x6_Team.txt (reduced);5;2807,118;2996,84
kovacs2012;MIN;./problemSetsTeam/RC201_6x6_Team.txt (reduced);5;3037,162;3066,322
kovacs2012;MIN;./problemSetsTeam/RC203_6x6_Team.txt (reduced);5;1884,406;1907,052
kovacs2012;MIN;./problemSetsTeam/C101_7x4_Team.txt (reduced);5;8187,586;8300,456
kovacs2012;MIN;./problemSetsTeam/C103_7x4_Team.txt (reduced);5;6382,846;5768,154
kovacs2012;MIN;./problemSetsTeam/C201_7x4_Team.txt (reduced);5;9521,97;9623,298
kovacs2012;MIN;./problemSetsTeam/C203_7x4_Team.txt (reduced);5;8552,754;8552,688
kovacs2012;MIN;./problemSetsTeam/R101_7x4_Team.txt (reduced);5;12533,98;12365,96
kovacs2012;MIN;./problemSetsTeam/R103_7x4_Team.txt (reduced);5;8478,538;8293,464
kovacs2012;MIN;./problemSetsTeam/R201_7x4_Team.txt (reduced);5;8330,36;8358,014
kovacs2012;MIN;./problemSetsTeam/R203_7x4_Team.txt (reduced);5;5052,27;5247,908
kovacs2012;MIN;./problemSetsTeam/RC101_7x4_Team.txt (reduced);5;10956,6;11048,76
kovacs2012;MIN;./problemSetsTeam/RC103_7x4_Team.txt (reduced);5;9077,82;8755,11
kovacs2012;MIN;./problemSetsTeam/RC201_7x4_Team.txt (reduced);5;10390,26;10358,78
kovacs2012;MIN;./problemSetsTeam/RC203_7x4_Team.txt (reduced);5;6558,77;6485,228
kovacs2012;MIN;./problemSetsNoTeam/C101_5x4_noTeam.txt (complete);5;1105,856;1111,082
kovacs2012;MIN;./problemSetsNoTeam/C103_5x4_noTeam.txt (complete);5;1040,496;1037,328
kovacs2012;MIN;./problemSetsNoTeam/C201_5x4_noTeam.txt (complete);5;1176,838;1180,928
kovacs2012;MIN;./problemSetsNoTeam/C203_5x4_noTeam.txt (complete);5;1060,118;1049,298
kovacs2012;MIN;./problemSetsNoTeam/R101_5x4_noTeam.txt (complete);5;1682,514;1685,852
kovacs2012;MIN;./problemSetsNoTeam/R103_5x4_noTeam.txt (complete);5;1263,166;1249,91
kovacs2012;MIN;./problemSetsNoTeam/R201_5x4_noTeam.txt (complete);5;1453,564;1448,934
kovacs2012;MIN;./problemSetsNoTeam/R203_5x4_noTeam.txt (complete);5;1103,046;1106,122
kovacs2012;MIN;./problemSetsNoTeam/RC101_5x4_noTeam.txt (complete);5;1703,426;1716,07
kovacs2012;MIN;./problemSetsNoTeam/RC103_5x4_noTeam.txt (complete);5;1370,008;1354,106
kovacs2012;MIN;./problemSetsNoTeam/RC201_5x4_noTeam.txt (complete);5;1609,022;1607,252
kovacs2012;MIN;./problemSetsNoTeam/RC203_5x4_noTeam.txt (complete);5;1174,664;1166,5
kovacs2012;MIN;./problemSetsNoTeam/C101_6x6_noTeam.txt (complete);5;996,164;1004,8224
kovacs2012;MIN;./problemSetsNoTeam/C103_6x6_noTeam.txt (complete);5;914,3368;897,8608
kovacs2012;MIN;./problemSetsNoTeam/C201_6x6_noTeam.txt (complete);5;822,6858;821,547
kovacs2012;MIN;./problemSetsNoTeam/C203_6x6_noTeam.txt (complete);5;690,9838;703,1042
kovacs2012;MIN;./problemSetsNoTeam/R101_6x6_noTeam.txt (complete);5;1667,048;1667,434
kovacs2012;MIN;./problemSetsNoTeam/R103_6x6_noTeam.txt (complete);5;1229,56;1231,486
kovacs2012;MIN;./problemSetsNoTeam/R201_6x6_noTeam.txt (complete);5;1274,068;1270,258
kovacs2012;MIN;./problemSetsNoTeam/R203_6x6_noTeam.txt (complete);5;945,6954;951,8436
kovacs2012;MIN;./problemSetsNoTeam/RC101_6x6_noTeam.txt (complete);5;1688,544;1683,956
kovacs2012;MIN;./problemSetsNoTeam/RC103_6x6_noTeam.txt (complete);5;1304,294;1310,95
kovacs2012;MIN;./problemSetsNoTeam/RC201_6x6_noTeam.txt (complete);5;1414,806;1403,946
kovacs2012;MIN;./problemSetsNoTeam/RC203_6x6_noTeam.txt (complete);5;1009,19;1016,708
kovacs2012;MIN;./problemSetsNoTeam/C101_7x4_noTeam.txt (complete);5;1409,178;1398,948
kovacs2012;MIN;./problemSetsNoTeam/C103_7x4_noTeam.txt (complete);5;1238,28;1239,218
kovacs2012;MIN;./problemSetsNoTeam/C201_7x4_noTeam.txt (complete);5;1284,182;1282,176
kovacs2012;MIN;./problemSetsNoTeam/C203_7x4_noTeam.txt (complete);5;1151,866;1151,268
kovacs2012;MIN;./problemSetsNoTeam/R101_7x4_noTeam.txt (complete);5;1806,354;1793,952
kovacs2012;MIN;./problemSetsNoTeam/R103_7x4_noTeam.txt (complete);5;1370,95;1375,09
kovacs2012;MIN;./problemSetsNoTeam/R201_7x4_noTeam.txt (complete);5;1404,332;1410,896
kovacs2012;MIN;./problemSetsNoTeam/R203_7x4_noTeam.txt (complete);5;1168,384;1166,942
kovacs2012;MIN;./problemSetsNoTeam/RC101_7x4_noTeam.txt (complete);5;1839,764;1844,372
kovacs2012;MIN;./problemSetsNoTeam/RC103_7x4_noTeam.txt (complete);5;1459,428;1455,33
kovacs2012;MIN;./problemSetsNoTeam/RC201_7x4_noTeam.txt (complete);5;1706,702;1701,25
kovacs2012;MIN;./problemSetsNoTeam/RC203_7x4_noTeam.txt (complete);5;1240,744;1241,652
kovacs2012;MIN;./problemSetsNoTeam/C101_5x4_noTeam.txt (reduced);5;5792,424;5733,75
kovacs2012;MIN;./problemSetsNoTeam/C103_5x4_noTeam.txt (reduced);5;2651,906;2782,202
kovacs2012;MIN;./problemSetsNoTeam/C201_5x4_noTeam.txt (reduced);5;2755,52;2755,52
kovacs2012;MIN;./problemSetsNoTeam/C203_5x4_noTeam.txt (reduced);5;2390,622;2392,502
kovacs2012;MIN;./problemSetsNoTeam/R101_5x4_noTeam.txt (reduced);5;5666,158;5895,384
kovacs2012;MIN;./problemSetsNoTeam/R103_5x4_noTeam.txt (reduced);5;1815,77;1845,254
kovacs2012;MIN;./problemSetsNoTeam/R201_5x4_noTeam.txt (reduced);5;2861,398;2854,296
kovacs2012;MIN;./problemSetsNoTeam/R203_5x4_noTeam.txt (reduced);5;2332,23;2332,23
kovacs2012;MIN;./problemSetsNoTeam/RC101_5x4_noTeam.txt (reduced);5;5210,962;5164,842
kovacs2012;MIN;./problemSetsNoTeam/RC103_5x4_noTeam.txt (reduced);5;2383,194;2348,062
kovacs2012;MIN;./problemSetsNoTeam/RC201_5x4_noTeam.txt (reduced);5;3091,38;3091,668
kovacs2012;MIN;./problemSetsNoTeam/RC203_5x4_noTeam.txt (reduced);5;2535,306;2540,348
kovacs2012;MIN;./problemSetsNoTeam/C101_6x6_noTeam.txt (reduced);5;7742,474;7762,94
kovacs2012;MIN;./problemSetsNoTeam/C103_6x6_noTeam.txt (reduced);5;4983,918;5028,832
kovacs2012;MIN;./problemSetsNoTeam/C201_6x6_noTeam.txt (reduced);5;3302,168;3299,56
kovacs2012;MIN;./problemSetsNoTeam/C203_6x6_noTeam.txt (reduced);5;2461,468;2465,902
kovacs2012;MIN;./problemSetsNoTeam/R101_6x6_noTeam.txt (reduced);5;6077,446;6152,29
kovacs2012;MIN;./problemSetsNoTeam/R103_6x6_noTeam.txt (reduced);5;2314,264;2329,248
kovacs2012;MIN;./problemSetsNoTeam/R201_6x6_noTeam.txt (reduced);5;3531,554;3536,696
kovacs2012;MIN;./problemSetsNoTeam/R203_6x6_noTeam.txt (reduced);5;2439,61;2446,178
kovacs2012;MIN;./problemSetsNoTeam/RC101_6x6_noTeam.txt (reduced);5;5486,012;5466,442
kovacs2012;MIN;./problemSetsNoTeam/RC103_6x6_noTeam.txt (reduced);5;2497,608;2349,57
kovacs2012;MIN;./problemSetsNoTeam/RC201_6x6_noTeam.txt (reduced);5;4559,334;4519,95
kovacs2012;MIN;./problemSetsNoTeam/RC203_6x6_noTeam.txt (reduced);5;2680,192;2673,718
kovacs2012;MIN;./problemSetsNoTeam/C101_7x4_noTeam.txt (reduced);5;5266,212;5257,902
kovacs2012;MIN;./problemSetsNoTeam/C103_7x4_noTeam.txt (reduced);5;2104,668;2117,444
kovacs2012;MIN;./problemSetsNoTeam/C201_7x4_noTeam.txt (reduced);5;2774,01;2779,37
kovacs2012;MIN;./problemSetsNoTeam/C203_7x4_noTeam.txt (reduced);5;2281,512;2282,146
kovacs2012;MIN;./problemSetsNoTeam/R101_7x4_noTeam.txt (reduced);5;5376,36;5381,352
kovacs2012;MIN;./problemSetsNoTeam/R103_7x4_noTeam.txt (reduced);5;2227,55;2215,838
kovacs2012;MIN;./problemSetsNoTeam/R201_7x4_noTeam.txt (reduced);5;2687,092;2679,378
kovacs2012;MIN;./problemSetsNoTeam/R203_7x4_noTeam.txt (reduced);5;2210,368;2209,804
kovacs2012;MIN;./problemSetsNoTeam/RC101_7x4_noTeam.txt (reduced);5;5590,624;5799,766
kovacs2012;MIN;./problemSetsNoTeam/RC103_7x4_noTeam.txt (reduced);5;2655,61;2674,536
kovacs2012;MIN;./problemSetsNoTeam/RC201_7x4_noTeam.txt (reduced);5;2935,156;2936,278
kovacs2012;MIN;./problemSetsNoTeam/RC203_7x4_noTeam.txt (reduced);5;2279,172;2285,174
lusby2016;MIN;small_short_1;10;2969,7;2932,4
lusby2016;MIN;small_short_2;10;4336,5;4332,5
lusby2016;MIN;small_short_3;10;3583,7;3566,8
lusby2016;MIN;small_short_4;10;2440;2440
lusby2016;MIN;small_short_5;10;2849,6;2846,6
lusby2016;MIN;small_short_6;10;5216,9;5237,8
lusby2016;MIN;small_short_7;10;1668,9;1676,8
lusby2016;MIN;small_short_8;10;4113,5;4103,6
lusby2016;MIN;small_short_9;10;3099,4;3053,3
lusby2016;MIN;small_short_10;10;778,3;764
lusby2016;MIN;small_short_11;10;2355,3;2384
lusby2016;MIN;small_short_12;10;3008,4;3019,9
lusby2016;MIN;small_short_13;10;2711,4;2732,1
lusby2016;MIN;small_short_14;10;1326,1;1300,9
lusby2016;MIN;small_short_15;10;5027,3;5094,2
lusby2016;MIN;small_short_16;10;1948,3;1965,7
lusby2016;MIN;small_short_17;10;1723,4;1721,1
lusby2016;MIN;small_short_18;10;2499,2;2481,5
lusby2016;MIN;small_short_19;10;2266,3;2270,7
lusby2016;MIN;small_short_20;10;4597,3;4586,1
lusby2016;MIN;small_short_21;10;2297,9;2267
lusby2016;MIN;small_short_22;10;2793;2796,2
lusby2016;MIN;small_short_23;10;4117,4;4124,1
lusby2016;MIN;small_short_24;10;3127,3;3112,2
lusby2016;MIN;small_short_25;10;2931,9;2958,3
lusby2016;MIN;small_short_26;10;2696,1;2701,4
lusby2016;MIN;small_short_27;10;2880,9;2875,5
lusby2016;MIN;small_short_28;10;1642,5;1684,5
lusby2016;MIN;small_short_29;10;2148,6;2150,8
lusby2016;MIN;small_short_30;10;4797,3;4799,6
lusby2016;MIN;small_short_31;10;3007,3;3003,4
lusby2016;MIN;small_short_32;10;1688;1669,2
lusby2016;MIN;small_short_33;10;2321;2334,2
lusby2016;MIN;small_short_34;10;2473,2;2470,9
lusby2016;MIN;small_short_35;10;4443,4;4431,8
lusby2016;MIN;small_short_36;10;3124,9;3118,5
lusby2016;MIN;small_short_37;10;3461,3;3468,6
lusby2016;MIN;small_short_38;10;2825,7;2814,6
lusby2016;MIN;small_short_39;10;547,8;547,2
lusby2016;MIN;small_short_40;10;1662,6;1662,6
lusby2016;MIN;small_short_41;10;871;871
lusby2016;MIN;small_short_42;10;1251,5;1234,4
lusby2016;MIN;small_short_43;10;2462,3;2444,7
lusby2016;MIN;small_short_44;10;3253;3241,5
lusby2016;MIN;small_short_45;10;2509,7;2529,1
lusby2016;MIN;small_short_46;10;4858,4;4883,4
lusby2016;MIN;small_short_47;10;1736,5;1731,7
lusby2016;MIN;small_short_48;10;1614;1614,4
lusby2016;MIN;small_short_49;10;2706,7;2654
lusby2016;MIN;small_short_50;10;3380,7;3380,7
lusby2016;MIN;small_mid_1;10;3986,5;4014,2
lusby2016;MIN;small_mid_2;10;7799,8;7799,5
lusby2016;MIN;small_mid_3;10;10979;10966,6
lusby2016;MIN;small_mid_4;10;4313,6;4199,2
lusby2016;MIN;small_mid_5;10;6731,1;6727
lusby2016;MIN;small_mid_6;10;6543,1;6473,2
lusby2016;MIN;small_mid_7;10;3761,7;3760,7
lusby2016;MIN;small_mid_8;10;3044,8;3063
lusby2016;MIN;small_mid_9;10;2342,5;2299,6
lusby2016;MIN;small_mid_10;10;5847,4;5848,4
lusby2016;MIN;small_mid_11;10;6015,9;6016,7
lusby2016;MIN;small_mid_12;10;8661,4;8677,4
lusby2016;MIN;small_mid_13;10;6392,9;6413
lusby2016;MIN;small_mid_14;10;8544,7;8616,3
lusby2016;MIN;small_mid_15;10;5932,5;5925,9
lusby2016;MIN;small_mid_16;10;4958,2;4890
lusby2016;MIN;small_mid_17;10;4546,5;4554,2
lusby2016;MIN;small_mid_18;10;5073;5041,3
lusby2016;MIN;small_mid_19;10;6487,4;6462,9
lusby2016;MIN;small_mid_20;10;5825,5;5808,2
lusby2016;MIN;small_mid_21;10;9005,7;9021,2
lusby2016;MIN;small_mid_22;10;5426,9;5446,4
lusby2016;MIN;small_mid_23;10;6655,9;6603,2
lusby2016;MIN;small_mid_24;10;4486,1;4352,6
lusby2016;MIN;small_mid_25;10;11336,7;11376,2
lusby2016;MIN;small_mid_26;10;10278,5;10150,3
lusby2016;MIN;small_mid_27;10;6079,8;6046,4
lusby2016;MIN;small_mid_28;10;7736,4;7715
lusby2016;MIN;small_mid_29;10;1486,1;1495,6
lusby2016;MIN;small_mid_30;10;8177,1;8129,1
lusby2016;MIN;small_mid_31;10;9439,8;9517,3
lusby2016;MIN;small_mid_32;10;7541,6;7455,2
lusby2016;MIN;small_mid_33;10;7093,6;7063,9
lusby2016;MIN;small_mid_34;10;2923,1;2906,8
lusby2016;MIN;small_mid_35;10;4668,4;4692,5
lusby2016;MIN;small_mid_36;10;8467,7;8530,9
lusby2016;MIN;small_mid_37;10;5218,1;5189,6
lusby2016;MIN;small_mid_38;10;3955,3;3877,1
lusby2016;MIN;small_mid_39;10;4804,2;4839,9
lusby2016;MIN;small_mid_40;10;4426,4;4403,3
lusby2016;MIN;small_mid_41;10;7567,2;7637,7
lusby2016;MIN;small_mid_42;10;6139,9;6165,8
lusby2016;MIN;small_mid_43;10;7107,2;7160,6
lusby2016;MIN;small_mid_44;10;12481,8;12486,7
lusby2016;MIN;small_mid_45;10;3046,1;3043,6
lusby2016;MIN;small_mid_46;10;5682,3;5682,4
lusby2016;MIN;small_mid_47;10;4836,5;4949,8
lusby2016;MIN;small_mid_48;10;4851,4;4856,4
lusby2016;MIN;small_mid_49;10;7036,2;7047,7
lusby2016;MIN;small_mid_50;10;7111,1;7141,4
lusby2016;MIN;small_long_1;10;17881,1;18174,4
lusby2016;MIN;small_long_2;10;10687,9;10723,4
lusby2016;MIN;small_long_3;10;15509,5;15470
lusby2016;MIN;small_long_4;10;9324,6;9293,3
lusby2016;MIN;small_long_5;10;9936,9;9842,1
lusby2016;MIN;small_long_6;10;14030,2;14053,7
lusby2016;MIN;small_long_7;10;17329,5;17343,4
lusby2016;MIN;small_long_8;10;10972,9;10997,6
lusby2016;MIN;small_long_9;10;12900,7;12920,4
lusby2016;MIN;small_long_10;10;10677,3;10667,6
lusby2016;MIN;small_long_11;10;9826,2;9870,7
lusby2016;MIN;small_long_12;10;17805,9;17744
lusby2016;MIN;small_long_13;10;15942,1;15903,3
lusby2016;MIN;small_long_14;10;12897;12870,2
lusby2016;MIN;small_long_15;10;8650;8694,3
lusby2016;MIN;small_long_16;10;9405,9;9265,5
lusby2016;MIN;small_long_17;10;14993,3;14953,3
lusby2016;MIN;small_long_18;10;7387,6;7380,6
lusby2016;MIN;small_long_19;10;7086,2;7026,9
lusby2016;MIN;small_long_20;10;12273,7;12291,9
lusby2016;MIN;small_long_21;10;25003,1;25091,1
lusby2016;MIN;small_long_22;10;18638,5;18620,1
lusby2016;MIN;small_long_23;10;22350,2;22423
lusby2016;MIN;small_long_24;10;3872,5;3890,3
lusby2016;MIN;small_long_25;10;7431,2;7346,7
lusby2016;MIN;small_long_26;10;14251,6;14375,4
lusby2016;MIN;small_long_27;10;13334,2;13322
lusby2016;MIN;small_long_28;10;18184;15284,75
lusby2016;MIN;small_long_29;10;5712,9;5761,5
lusby2016;MIN;small_long_30;10;13680,5;13615,9
lusby2016;MIN;small_long_31;10;15631,1;15646
lusby2016;MIN;small_long_32;10;16161,8;16128,5
lusby2016;MIN;small_long_33;10;12942;12939,5
lusby2016;MIN;small_long_34;10;9883,4;9867,2
lusby2016;MIN;small_long_35;10;12097,6;12222,1
lusby2016;MIN;small_long_36;10;15229,7;15413,8
lusby2016;MIN;small_long_37;10;22850,8;22936,6
